Account Number,Account Name,Country,CDP Region,Parent Section,Question Number,Question Name,Column Number,Column Name,Row Number,Row Name,Response Answer,Comments,File Name
50381,Municipio de Torreón,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,0,,
50381,Municipio de Torreón,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,0,,
50381,Municipio de Torreón,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,0,,
50381,Municipio de Torreón,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,0,,
50381,Municipio de Torreón,Mexico,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
19233,Município de Torres Vedras,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,10,,
19233,Município de Torres Vedras,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,40,,
19233,Município de Torres Vedras,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,10,,
19233,Município de Torres Vedras,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,0,,
19233,Município de Torres Vedras,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,20,,
19233,Município de Torres Vedras,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,10,,
19233,Município de Torres Vedras,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,4,,
19233,Município de Torres Vedras,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,1,,
19233,Município de Torres Vedras,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,1,,
19233,Município de Torres Vedras,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,4,,
19233,Município de Torres Vedras,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
55322,Município de Vila Nova de Famalicão,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
55322,Município de Vila Nova de Famalicão,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
55322,Município de Vila Nova de Famalicão,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
55322,Município de Vila Nova de Famalicão,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
55322,Município de Vila Nova de Famalicão,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
55322,Município de Vila Nova de Famalicão,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
55322,Município de Vila Nova de Famalicão,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
55322,Município de Vila Nova de Famalicão,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
55322,Município de Vila Nova de Famalicão,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
55322,Município de Vila Nova de Famalicão,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
55322,Município de Vila Nova de Famalicão,Portugal,Europe,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
68371,Municipio Distrital del Rimac,Peru,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
68371,Municipio Distrital del Rimac,Peru,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
68371,Municipio Distrital del Rimac,Peru,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
68371,Municipio Distrital del Rimac,Peru,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
68371,Municipio Distrital del Rimac,Peru,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
68371,Municipio Distrital del Rimac,Peru,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
68371,Municipio Distrital del Rimac,Peru,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
68371,Municipio Distrital del Rimac,Peru,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
68371,Municipio Distrital del Rimac,Peru,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
68371,Municipio Distrital del Rimac,Peru,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
68371,Municipio Distrital del Rimac,Peru,Latin America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
60546,Nanjing Municipal People's Government,China,East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
60546,Nanjing Municipal People's Government,China,East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
60546,Nanjing Municipal People's Government,China,East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
60546,Nanjing Municipal People's Government,China,East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
60546,Nanjing Municipal People's Government,China,East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
60546,Nanjing Municipal People's Government,China,East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
60546,Nanjing Municipal People's Government,China,East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
60546,Nanjing Municipal People's Government,China,East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
60546,Nanjing Municipal People's Government,China,East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
60546,Nanjing Municipal People's Government,China,East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
60546,Nanjing Municipal People's Government,China,East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
54277,New Plymouth District Council,New Zealand,Southeast Asia and Oceania,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
54277,New Plymouth District Council,New Zealand,Southeast Asia and Oceania,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
54277,New Plymouth District Council,New Zealand,Southeast Asia and Oceania,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
54277,New Plymouth District Council,New Zealand,Southeast Asia and Oceania,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
54277,New Plymouth District Council,New Zealand,Southeast Asia and Oceania,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
54277,New Plymouth District Council,New Zealand,Southeast Asia and Oceania,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
54277,New Plymouth District Council,New Zealand,Southeast Asia and Oceania,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
54277,New Plymouth District Council,New Zealand,Southeast Asia and Oceania,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
54277,New Plymouth District Council,New Zealand,Southeast Asia and Oceania,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
54277,New Plymouth District Council,New Zealand,Southeast Asia and Oceania,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
54277,New Plymouth District Council,New Zealand,Southeast Asia and Oceania,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
56276,New Taipei City Government,"Taiwan, Greater China",East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,36.9,,
56276,New Taipei City Government,"Taiwan, Greater China",East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,36,,
56276,New Taipei City Government,"Taiwan, Greater China",East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,4.4,,
56276,New Taipei City Government,"Taiwan, Greater China",East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,13.5,,
56276,New Taipei City Government,"Taiwan, Greater China",East Asia,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,1.5,,
